giorno;anno;zona;temp-minima;temp-massima;umidita;pioggia
83;2020;Mura antiche;17.179058474734816;40.27216033196961;31;1.014075859900418
231;2019;Centro storico;8.60111892179112;13.732245044979994;9;1.7250424472664516
328;2017;Mura antiche;-4.760019014490201;21.91212104488368;;5.324737896576553
37;2016;Centro storico;6.666913807669998;38.83829113001707;22;-0.5224641693974492
190;2017;Bordo lago;19.847706853565718;46.367583331007054;33;4.868650745452744
3;2012;Mura antiche;0.6429251360432862;17.5060508592849;19;3.9401267373528324
86;2013;Mura antiche;19.228711212843216;50.376654397165424;38;7.602177544089759
202;2013;Ponte nuovo;17.650305006404025;53.80470937021097;18;4.51291391759699
176;2014;Bordo lago;23.007237745263367;29.68232456620577;50;3.0318380121827264
244;2018;Ponte nuovo;7.3467132691487835;72.52213695677122;18;6.30496401106499
316;2020;Centro storico;-3.9884878104119594;14.604753687371252;11;4.799291254728252
203;2013;Ponte nuovo;17.460958339373697;33.70307599585216;37;5.884681142324963
217;2016;Centro storico;14.040923019833397;18.200056976596592;26;0.5982836689549735
288;2010;Ponte nuovo;-3.301671655323251;91.58143351930951;7;4.340572696374825
30;2017;Ponte nuovo;6.109725321111436;59.58783334011404;32;7.03670265179929
208;2020;Bordo lago;16.802220892796566;56.25580091098226;23;9.474744524685942
353;2013;Ponte nuovo;-3.72932278426598;10.050573698536155;10;2.6790445988830323
44;2020;Mura antiche;8.71368770465181;72.44866063176052;21;7.629995197634916
250;2016;Centro storico;4.97001395480588;5.944148779135172;8;-0.12581956863558386
156;2012;Mura antiche;25.193488987039803;30.99517374754476;44;4.568281546387574
213;2015;Bordo lago;15.498333106257109;30.58442358984678;29;3.918218826767295
346;2017;Centro storico;-4.692561255543276;26.58734088793434;11;5.182533608774404
330;2013;Centro storico;-6.598696681172935;22.437244793163906;3;3.5630754611134225
235;2011;Bordo lago;8.802143473440527;20.498011851461946;18;4.8058149237316545
105;2019;Bordo lago;21.71613097825323;28.187362028437356;40;3.666848424515107
363;2014;Mura antiche;-2.010970923738767;4.598193406733607;18;7.355877673894657
116;2018;Ponte nuovo;24.298564198797933;29.46371904433932;35;2.8805210312801
299;2019;Bordo lago;-3.1561301938426625;52.366677311663665;5;1.7971326094099513
245;2013;Ponte nuovo;8.425800386665687;41.27053595690756;30;6.858320457792145
31;2011;Ponte nuovo;6.533393769462215;8.447479930296439;20;4.04551816439023
65;2016;Ponte nuovo;11.243723028839778;41.38450438644888;20;5.6208066077763466
156;2015;Centro storico;23.903327310372212;43.502129645879066;27;3.493533595011094
197;2016;Ponte nuovo;18.30446843850864;55.77665689595442;32;0.018646775552658923
328;2019;Centro storico;-4.116465713630953;37.84854237081263;12;2.938201193496554
19;2015;Ponte nuovo;1.8389391759957814;9.225774216328368;22;3.623687330647621
32;2016;Centro storico;5.800684565525305;43.55605144773206;9;3.3491544894063345
340;2019;Mura antiche;-5.572846848232215;-2.153536306189701;15;3.552686073174947
352;2012;Bordo lago;-3.4804496439126282;5.399519863297799;8;5.774369169011514
291;2018;Centro storico;-3.6188490071701382;1.0841558035000256;5;3.2680582218886576
298;2010;Ponte nuovo;-2.784230277522527;20.960814302693077;4;7.769363949350005
93;2011;Mura antiche;21.505767460298383;62.40573941651188;42;3.6995159059961256
225;2012;Bordo lago;10.160430488408384;27.993256412977214;18;3.551995501004478
167;2010;Mura antiche;24.510927348514883;25.596728526975816;29;5.086703548265866
294;2015;Bordo lago;-3.1060335550447378;26.50434202062482;11;-0.9723394003938894
275;2011;Mura antiche;0.15130150867073575;40.12156160237702;26;2.902639630581086
362;2012;Ponte nuovo;-1.4762253920881396;15.497966363771521;20;8.029487074364647
182;2010;Ponte nuovo;20.403465087678633;72.08042165680072;40;4.482284043502367
17;2014;Centro storico;1.4030169512555521;46.15339022261179;13;5.805660990782377
185;2019;Bordo lago;21.451747626433516;49.71378620269158;40;3.722484560068041
161;2015;Ponte nuovo;23.05319785551223;42.57737144981377;37;7.3165720981012825
181;2012;Bordo lago;21.713312937924037;48.78005212998233;32;0.6200859867380921
93;2013;Mura antiche;20.194856072406953;63.04007801979428;22;0.20090713418184958
126;2011;Ponte nuovo;23.5059438458733;54.79743035364247;39;2.79487987833246
51;2012;Ponte nuovo;9.065726853080225;44.068541404583115;15;5.325655061343565
5;2013;Centro storico;-0.43414499583031296;43.93274128572079;10;3.3527175101012268
362;2016;Ponte nuovo;-3.3396360254912216;15.614268398713312;7;2.643802648457502
277;2017;Centro storico;-0.49161006125468903;60.253448123402926;17;7.87459706710732
307;2017;Mura antiche;-5.1810668263764175;49.742520334495815;7;6.2868294119240975
22;2015;Bordo lago;3.830297763441261;30.06940993917334;10;3.199212831198848
47;2013;Mura antiche;9.798233583150187;11.217688586810246;33;0.8450604893742635
99;2013;Ponte nuovo;23.36147803797286;46.11496882938306;48;4.4599402736011635
124;2012;Bordo lago;24.307526819513125;38.78298251210475;43;6.5976090702421555
282;2011;Ponte nuovo;-2.1571435967160117;36.18676607262795;22;3.7319641919922186
270;2014;Mura antiche;1.3170834192592205;18.693594314780274;25;3.6355021756247985
334;2012;Bordo lago;-6.333689981963496;4.812610917878824;13;4.297247541506914
213;2016;Bordo lago;16.427786938256617;21.855176801495638;29;0.43819652442522017
44;2011;Bordo lago;8.21125811231259;30.689596058919136;15;1.3501326946531882
272;2012;Ponte nuovo;1.494663932880282;30.164570632310266;16;3.9927213898171563
189;2011;Mura antiche;20.01085625020549;54.222183836750915;34;2.925973117869213
188;2012;Bordo lago;19.9175394955279;21.36768714159688;40;-0.5479929776669659
300;2011;Mura antiche;-5.037824072988338;-1.88101525105637;7;4.686725444560624
32;2012;Mura antiche;7.260115201646921;19.374175001775495;27;5.725934341486456
73;2010;Centro storico;16.489343129836506;24.599444396981617;28;0.7555338514637353
333;2012;Ponte nuovo;-5.451154474975945;28.502225934955668;1;4.787652820701736
106;2018;Ponte nuovo;23.91896133821651;27.345428837470244;38;4.27940500365817
197;2014;Mura antiche;19.850889349333958;28.305113946877483;35;3.8888452548026553
254;2018;Ponte nuovo;5.249109772851089;11.60046926941278;16;6.6464480274952376
114;2010;Centro storico;23.229871167625113;54.449974702982715;34;1.8820055115019874
170;2016;Centro storico;22.59330257680739;58.11917605992264;39;3.211723958659339
75;2010;Mura antiche;16.395040876029828;75.64069362111472;18;2.1909434178797684
145;2012;Mura antiche;26.47449136341192;38.54030148664454;41;1.6353684755930846
74;2012;Mura antiche;16.233661910973414;54.80980442039436;33;5.315692684872639
17;2016;Centro storico;1.8715581368372345;24.38175687533307;;4.2186422172654625
52;2012;Mura antiche;9.576536703597816;16.86732502396196;18;1.3532410694324515
213;2010;Mura antiche;14.33670799498331;37.616554912521345;31;0.15006239895360185
174;2015;Ponte nuovo;22.563016212064078;41.168484865768335;46;4.9096434096242145
321;2020;Centro storico;-5.037726851729065;7.870235994379756;;2.2795650629629245
143;2010;Ponte nuovo;24.270840980241157;56.76119997606696;36;4.3609420954770775
92;2020;Ponte nuovo;20.585596947557832;57.78934756210698;39;4.928032308053576
114;2011;Centro storico;23.363166270040473;75.39580464456816;42;5.489038662425699
333;2017;Ponte nuovo;-7.423311187438163;1.2120911203199718;9;7.601885712025322
132;2014;Mura antiche;23.641347263187203;29.883848664794517;33;3.055060528193918
251;2011;Ponte nuovo;5.757836667075447;18.53478929032191;12;4.44223841401538
194;2010;Centro storico;20.85224666301599;29.228368966557873;34;4.8805623056089225
242;2015;Centro storico;9.18064295249115;11.38484492405728;26;3.61818746162185
181;2020;Ponte nuovo;20.89927228566956;58.82683185868275;36;4.362186273313969
312;2010;Ponte nuovo;-3.0515208970261867;30.36448435638009;19;4.188500361997863
252;2018;Mura antiche;5.59456261645573;71.28254579110641;10;1.672155638074023
40;2014;Centro storico;6.531950337727919;28.561919746934407;25;7.178088485811687
246;2019;Mura antiche;7.431078808161334;19.01326508955087;16;6.502448251725168
185;2015;Centro storico;22.281966134630114;57.67316488499287;28;3.828255676321516
141;2018;Mura antiche;25.24823542708138;37.73672591153331;49;5.206987458273461
97;2012;Ponte nuovo;21.553251351476053;27.01269639433364;43;4.063195387441479
201;2012;Bordo lago;15.070012589226618;31.996236287532284;33;5.301608389057415
346;2015;Centro storico;-4.2531641765007056;44.34250903732408;11;3.4111572141198327
73;2019;Centro storico;15.225438918383476;65.58881032483909;20;3.769006484597334
127;2013;Centro storico;23.63156004301217;44.15948502893788;43;4.425401390330111
354;2014;Bordo lago;-1.103804433979983;32.80574366816018;8;4.0437949833495885
286;2010;Bordo lago;-2.6210125959807278;22.725892616299298;1;7.493239145189792
132;2015;Bordo lago;24.822265840719314;56.466802526504374;41;2.0964988619950518
85;2012;Mura antiche;17.981604473880175;57.26892434251549;27;4.444304673064565
275;2016;Mura antiche;0.5367390124650695;46.06300657121077;26;3.4220779855088552
262;2015;Centro storico;2.257135378204109;36.56847186361199;16;3.404059813048033
242;2019;Centro storico;8.285977083893831;19.134010982382247;25;5.129218178601971
196;2013;Centro storico;20.51765062995729;34.12153184429953;29;2.3652377029721237
138;2018;Ponte nuovo;25.628999127347186;82.47278794894217;34;6.0814731770336214
336;2011;Centro storico;-3.5976656645097735;23.756749178431498;11;6.48893407745323
215;2011;Centro storico;14.728327852420891;23.420033330339542;40;3.1107934705903535
96;2017;Mura antiche;21.482736643444326;23.63544293853931;33;3.7248017850175796
163;2020;Ponte nuovo;21.837487665706433;32.96588821474412;45;1.9692703738810282
142;2013;Mura antiche;24.673380498974634;83.77523598436422;43;4.33884929269587
213;2016;Mura antiche;16.06393096420436;24.120146188967922;28;1.0527565893880562
74;2010;Bordo lago;15.78951163062443;17.803686442068226;23;1.8487793602839244
127;2019;Mura antiche;25.208909691728774;47.86806064432795;47;1.6483125071629625
91;2011;Mura antiche;21.245369172562246;49.904027609785174;38;4.703178112578194
106;2010;Mura antiche;21.577191875310643;44.07993375835332;39;3.163133568580365
208;2018;Bordo lago;16.572875143625282;34.599406539332605;37;3.6701466962118516
133;2012;Ponte nuovo;24.627718237468798;47.918203610139365;31;6.940139424455232
70;2012;Bordo lago;14.543647131637606;67.39518186842923;21;2.9639166375497696
240;2014;Ponte nuovo;8.407014200173709;62.106739373529095;28;3.0516518701703657
178;2019;Ponte nuovo;23.34416757609756;40.838415926319826;55;4.636353401092669
214;2015;Mura antiche;16.321722386176344;57.55217079567282;27;7.130599306014856
324;2012;Centro storico;-4.6361018859167125;-2.5448692998779814;4;1.5965375053555317
264;2011;Bordo lago;1.9122615042427658;6.7332930740988886;12;5.534448774175697
137;2019;Mura antiche;24.862191764167513;51.94232885958638;41;4.595238808904019
331;2018;Ponte nuovo;-4.725540893570241;44.699719262099165;26;1.536097344423966
253;2010;Bordo lago;5.8319936726595465;6.179815165408744;31;4.229503770896512
320;2011;Ponte nuovo;-4.4324924350188075;23.089840843783055;12;6.030817549411912
301;2011;Ponte nuovo;-3.9258564447333435;11.526576558642695;8;5.475940486401542
252;2013;Bordo lago;5.716076979363962;20.85263403990917;21;5.143972509260047
323;2018;Centro storico;-6.384242636015069;-4.6551085376026915;2;4.340351306618051
59;2013;Mura antiche;11.09089167548275;33.47706777203545;32;2.0674921666691635
277;2014;Mura antiche;0.5194509139709134;24.67274421979002;10;8.06778926734971
279;2010;Bordo lago;-1.0544964580500218;16.785652427672225;5;1.8381221189424712
314;2017;Ponte nuovo;-4.536231424651199;31.563984060912638;12;4.7031617275987685
87;2011;Ponte nuovo;18.708381529378826;64.66284437383766;38;6.885348307712263
165;2014;Centro storico;25.83003542425519;45.58729443634913;37;4.269097229752871
193;2016;Bordo lago;18.479536216429036;32.75393092461621;32;3.216259242865071
210;2018;Ponte nuovo;14.6960686994173;18.183598857176378;24;4.294543735430861
231;2016;Ponte nuovo;11.74033427233438;51.28360857630357;28;0.6000055840296743
197;2018;Bordo lago;20.846605995157965;37.74027086179888;33;2.11342121325747
277;2013;Bordo lago;-0.1853462202943437;9.876431646967712;11;3.9888765983061445
341;2014;Mura antiche;-3.956200912008477;23.573330130002102;15;3.2885395736186336
163;2012;Mura antiche;24.98725113439744;37.30937809221617;44;5.453280707904771
30;2018;Ponte nuovo;5.965435023003851;37.45976070564969;15;2.2342350678000633
328;2014;Ponte nuovo;-5.2736723168830055;-0.29199313025289353;13;5.823666419025882
248;2016;Centro storico;6.850589915050008;75.17277619173511;18;5.528104173345349
276;2011;Mura antiche;-3.272702835416471;30.214901028318042;21;3.5830992680034353
131;2011;Mura antiche;24.474030668207703;40.13301988877788;33;3.82573959264302
6;2011;Centro storico;-1.759727090840177;5.1417780902495585;9;6.30760019327743
293;2010;Centro storico;-1.2131474866562248;35.088839640653276;18;3.257347562771133
92;2014;Ponte nuovo;20.417699709567277;52.1973467086292;43;6.09346227949132
350;2012;Centro storico;-3.738541838420171;26.40951799834846;16;7.673373503644267
93;2016;Mura antiche;20.346618259833342;23.572363852687378;33;6.832451424556372
165;2012;Bordo lago;24.44648997016805;45.21858303790344;51;3.2768083653308393
97;2010;Centro storico;20.962700277833743;27.762271081656436;39;5.277399273296105
98;2016;Ponte nuovo;21.549938643287476;46.155463010984775;35;2.3492768834442646
308;2010;Ponte nuovo;-6.242009736371334;1.1096788739206982;;5.791846670843027
80;2011;Mura antiche;16.470308969562566;47.2316388565436;19;6.131778570457314
288;2011;Ponte nuovo;-2.4642404560719577;27.43613425495701;10;3.9135797250879216
226;2017;Ponte nuovo;12.38538316796252;43.28649998344862;41;4.771812773055305
240;2011;Centro storico;8.537963835922096;14.947177804189758;16;4.101762705100436
305;2013;Ponte nuovo;-4.657060418089108;36.597617727773546;;3.1569163868170245
337;2011;Mura antiche;-5.516419809203876;22.945956577511247;8;1.4394607075520605
7;2010;Centro storico;-0.5010214901373683;25.395555952238283;9;4.7476191429718435
212;2019;Mura antiche;16.597573120899145;83.37778746454546;37;5.601908945504552
115;2013;Mura antiche;23.255699292376875;41.043401052072596;42;8.142736023290812
187;2019;Ponte nuovo;18.315408164194743;19.58973383538744;41;3.3585371127992163
30;2012;Ponte nuovo;3.7982255514218437;11.031607404077793;17;6.174492544516191
63;2018;Mura antiche;12.942364803962624;50.86398020035321;28;3.3478887701231557
82;2014;Centro storico;19.180231860856065;35.306194208615366;27;2.8085638689513592
76;2010;Mura antiche;16.29026740066284;43.30718129367618;44;3.2040036871420723
38;2018;Bordo lago;8.038189186411799;25.499998264328962;21;0.4531879319321175
102;2011;Centro storico;21.45205510537221;22.707004961846852;28;7.16693079239732
295;2015;Bordo lago;-4.115186251145789;6.877013330704945;7;3.6542493056409997
152;2013;Bordo lago;24.868171336096694;25.97938514168862;49;-0.02765407360338834
208;2015;Ponte nuovo;13.285143251684037;26.579702022501376;28;5.367483755021987
159;2015;Bordo lago;24.069627885584154;64.11941168029396;41;4.223940674282552
282;2010;Mura antiche;-1.3290879241153233;21.97207756483931;15;3.817187773141391
257;2019;Centro storico;4.60664918846026;9.258088759616555;16;2.6820174483412407
16;2011;Ponte nuovo;2.7408052901763362;68.1168342793272;7;2.6098124262367857
359;2017;Centro storico;-3.753333792371546;11.746598439507741;20;4.241220940722081
52;2017;Bordo lago;10.132176135755468;31.37314919011514;21;6.038254415448299
164;2012;Bordo lago;23.05738334950974;56.05015183415563;26;1.2930916564414865
345;2018;Bordo lago;-3.1867248820472076;11.54468021560352;9;8.305595830304876
123;2017;Ponte nuovo;24.633038744955154;28.189428610494765;49;7.442687217481295
297;2016;Bordo lago;-2.94653444779849;15.164874147200864;25;2.5215739688990606
307;2014;Bordo lago;-3.6868801019983946;54.491990208105776;4;4.25490094771378
56;2016;Centro storico;11.004785707961037;63.70393710609564;17;7.894556623507252
100;2011;Mura antiche;21.23738398704544;56.90982325682783;26;2.7058634876857024
97;2010;Mura antiche;22.077572968007157;43.798659096839856;30;3.5747662381644716
233;2018;Mura antiche;11.547524932304341;27.3546006807203;22;3.0073324713229055
143;2012;Centro storico;25.871408729084546;86.97449281257971;36;5.807389462619723
359;2010;Ponte nuovo;-1.67951734441153;11.232769855089089;;5.436784090907789
306;2010;Bordo lago;-4.0295951570552715;12.326416924203638;18;5.72581479791525
323;2013;Centro storico;-7.0500296797413196;22.069300063215643;15;4.867563183629031
248;2014;Centro storico;5.556971926296645;13.997371504619554;24;3.4346518155906667
348;2013;Centro storico;-4.23917126866599;1.159495308643959;1;2.763463473290222
345;2011;Mura antiche;-3.889033755389459;29.228962010898005;;4.542350489663522
